DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042281,Phenylpyruvic acid,156-06-9,C9H8O3,164.047344,5,234,2.0,Inactive,5.620550397392244e-10,2.6597140769001815E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042154,Methyl red,493-52-7,C15H15N3O2,269.116427,101,354,29.0,Inactive,2.4640836357407152e-9,1.166034902147607E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042077,Isoproturon,34123-59-6,C12H18N2O,206.141913,6,234,3.0,Inactive,5.834732388772225,0.27610676485639374,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042364,Quinmerac,90717-03-6,C11H8ClNO2,221.024356,0,234,0.0,Inactive,1.230833805611331,0.05824458047076591,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042441,Terbucarb,1918-11-2,C17H27NO2,277.204179,2,237,1.0,Inactive,2.4443291868060794e-11,1.156686852188437E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042491,Triethoxypentylsilane,2761-24-2,C11H26O3Si,234.165121,6,347,2.0,Inactive,1.5006771776330765,0.07101390312388974,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042499,Triphenylbismuthine dichloride,594-30-9,C18H15BiCl2,510.035480,171,319,54.0,Inactive,10.541311277212913,0.49882790849091985,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1043839,Pirmenol,68252-19-7,C22H30N2O,338.235814,0,156,0.0,Inactive,1.9918309278401551,0.09425590703785121,0.00005000000204539426,-4.301029977897913
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1043881,Imipramine,50-49-7,C19H24N2,280.193949,22,234,9.0,Inactive,1.043641526070834e-9,4.938640990419839E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044223,Ezetimibe,163222-33-1,C24H21F2NO3,409.148950,26,234,11.0,Inactive,9.63166461403723e-10,4.557823014952747E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044196,Desloratadine,100643-71-8,C19H19ClN2,310.123676,52,234,22.0,Inactive,3.712444351498564e-10,1.7567746578645633E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042574,Sulpiride,15676-16-1,C15H23N3O4S,341.140927,6,237,3.0,Inactive,4.135933663675367e-9,1.957175046683426E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044437,"3,5-Diaminobenzoic acid",535-87-5,C7H8N2O2,152.058578,3,320,1.0,Inactive,1.4060631625327478e-9,6.653665071901589E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044439,Butyl cyanoacetate,5459-58-5,C7H11NO2,141.078979,4,234,2.0,Inactive,7.844885841095187e-10,3.712297164511959E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044433,"1,3-Cyclohexanedione",504-02-9,C6H8O2,112.052429,0,234,0.0,Inactive,3.5725653550393703e-10,1.6905821838823352E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044352,Methyl phenylacetate,101-41-7,C9H10O2,150.068080,3,440,1.0,Inactive,1.5704065329053543,0.07431358259793018,0.0016782091282037674,-2.7751539210009106
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044354,N-Butyldiethanolamine,102-79-4,C8H19NO2,161.141579,5,438,1.0,Inactive,3.0134941900959156,0.14260227827107,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044481,"1,1'-Disulfanediyldiazepan-2-one",23847-08-7,C12H20N2O2S2,288.096620,54,319,17.0,Inactive,6.029068771402637e-10,2.8530300323147857E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044485,4-Ethoxy-4-oxobut-2-enoic acid,3249-53-4,C6H8O4,144.042259,5,234,2.0,Inactive,2.8940258064604367,0.13694888635686847,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044489,"2-Chloro-N,N-dimethyl-3-oxobutanamide",5810-11-7,C6H10ClNO2,163.040006,69,427,16.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044356,N-Benzylethanolamine,104-63-2,C9H13NO,151.099714,0,316,0.0,Inactive,5.7607998839336325,0.27260818713790325,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044514,Hexylparaben,1083-27-8,C13H18O3,222.125594,132,319,41.0,Inactive,1.8962576261520347,0.08973326000325364,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044431,2-(tert-Butylamino)ethanol,4620-70-6,C6H15NO,117.115364,1,234,0.0,Inactive,6.424386938531898,0.3040099486305609,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044564,"2,6,10-Trimethyl-2,6,10-triazaundecane",3855-32-1,C11H27N3,201.220498,3,582,1.0,Inactive,5.090280257781849,0.24087836777108143,6.624894109457442,0.8211789410170199
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044568,"1,4-Dioxacyclohexadecane-5,16-dione",54982-83-1,C14H24O4,256.167459,5,323,2.0,Inactive,1.2407309774474973,0.058712926902929646,0.0008513424478372541,-3.069895712194495
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044518,(-)-Isolongifolene,1135-66-6,C15H24,204.187801,79,429,18.0,Inactive,1.1440482250238543e-11,5.413777928511046E-13,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044697,4-Ethyloct-1-yn-3-ol,5877-42-9,C10H18O,154.135765,31,574,5.0,Inactive,3.5527963580754456,0.1681227249615481,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044560,"5-Bromo-5-nitro-1,3-dioxane",30007-47-7,C4H6BrNO4,210.948021,81,318,25.0,Inactive,2.0586205393726902e-9,9.74164741962953E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044691,2-Isopropylthioxanthone,5495-84-1,C16H14OS,254.076536,38,234,16.0,Inactive,6.023581885024978,0.2850433569707888,6.247819149244525,0.7957284498670202
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044770,4-Methoxybenzyl acetate,104-21-2,C10H12O3,180.078644,0,321,0.0,Inactive,3.4631081893087967,0.16387856970745174,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044776,2-Cyanoethyl prop-2-enoate,106-71-8,C6H7NO2,125.047678,48,318,15.0,Inactive,9.303354885801788,0.44024627843646136,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044772,Citronellyl formate,105-85-1,C11H20O2,184.146330,10,318,3.0,Inactive,2.9247608615977297e-10,1.3840330724135852E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044774,"1,4-Dioxacycloheptadecane-5,17-dione",105-95-3,C15H26O4,270.183109,14,323,4.0,Inactive,1.259935521187472e-10,5.962170970379831E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044720,4-Methylpyridin-2-amine,695-34-1,C6H8N2,108.068748,6,321,2.0,Inactive,0.9499494530225712,0.04495278493935432,0.007445162715391809,-2.1281258062228106
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044805,"2,2'-[Cyclohexane-1,4-diylbis(methanediyloxymethanediyl)]dioxirane",14228-73-0,C14H24O4,256.167459,15,234,6.0,Inactive,1.5133384650513927e-9,7.161305092965977E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044728,"3-[(3-Sulfanylpropanoyl)oxy]-2,2-bis{[(3-sulfanylpropanoyl)oxy]methyl}propyl 3-sulfanylpropanoate",7575-23-7,C17H28O8S4,488.066703,11,234,5.0,Inactive,6.374618206308631e-9,3.0165483056694364E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044807,Dimethyl nonanedioate,1732-10-1,C11H20O4,216.136159,0,234,0.0,Inactive,4.673229452521086e-9,2.2114300701265362E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044809,"3,7-Dimethyloct-6-en-3-ol",18479-51-1,C10H20O,156.151415,1,318,0.0,Inactive,5.497737862819243,0.26015976641063104,7.382101458530158,0.8681800097809322
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045116,Domperidone,57808-66-9,C22H24ClN5O2,425.161853,42,234,18.0,Inactive,1.325376037737718e-9,6.27184360163862E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044934,"4,5-Dihydroxy-1,3-dimethylimidazolidin-2-one",3923-79-3,C5H10N2O3,146.069142,1,434,0.0,Inactive,7.0703854836681215,0.33457940006636744,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045118,Oxaprozin,21256-18-8,C18H15NO3,293.105193,4,234,2.0,Inactive,5.753862375558637e-11,2.7227989564723093E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044936,"(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate",40220-08-4,C18H21N3O9,423.127779,135,319,42.0,Inactive,4.414087626439033,0.20888009477075217,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044980,3-{[3-(Dimethylamino)propyl]amino}propanenitrile,69852-45-5,C8H17N3,155.142248,0,236,0.0,Inactive,4.051686261621661e-10,1.917308132352674E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045162,Imiloxan,81167-16-0,C14H16N2O2,244.121178,1,234,0.0,Inactive,9.469733217385268e-9,4.481195072008376E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044982,2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide,70693-59-3,C13H20N2O2S,268.124549,17,249,7.0,Inactive,2.4795614201197474e-9,1.1733591814586223E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044851,2-Hydroxy-3-phenoxypropyl prop-2-enoate,16969-10-1,C12H14O4,222.089209,79,319,25.0,Inactive,1.3630430977799008e-9,6.450088796052533E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044938,Ethenylsilanetriyl triacetate,4130-08-9,C8H12O6Si,232.040315,18,434,4.0,Inactive,4.0938761915915236e-10,1.9372729298743437E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044986,"3,6,9,12-Tetraoxatetradeca-1,13-diene",765-12-8,C10H18O4,202.120509,0,318,0.0,Inactive,2.8264285385049943,0.1337500998959464,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045164,Loxoprofen,68767-14-6,C15H18O3,246.125594,0,234,0.0,Inactive,0.9690909147254574,0.045858582620080274,0.000050000050202372284,-4.301029559611935
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044857,Triethoxy(2-methylpropyl)silane,17980-47-1,C10H24O3Si,220.149471,8,234,3.0,Inactive,1.10232509021553e-9,5.2163388858265583E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045166,Lidocaine,137-58-6,C14H22N2O,234.173213,1,234,0.0,Inactive,6.025568174224431,0.2851373506363742,37.621401118872754,1.575434965772142
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045245,5-Chloro-2-benzoxazolamine,61-80-3,C7H5ClN2O,168.009040,1,234,0.0,Inactive,4.790223913105521,0.2266793298233189,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045291,Oxyphenbutazone,129-20-4,C19H20N2O3,324.147393,72,234,31.0,Inactive,1.4987373091800871e-9,7.09221061455343E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045089,Carzenide,138-41-0,C7H7NO4S,201.009579,0,234,0.0,Inactive,9.855807343434819,0.4663890131242672,34.552148956514365,1.5384750633146445
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045297,Hexetidine,141-94-6,C21H45N3,339.361348,48,234,21.0,Inactive,5.219834727625554e-11,2.4700904577956464E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044859,"5,5'-Oxybis(2-benzofuran-1,3-dione)",1823-59-2,C16H6O7,310.011353,0,316,0.0,Inactive,10.973250370820491,0.5192678014979215,26.446498047048262,1.422368172419102
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045534,Flunisolide,3385-03-3,C24H31FO6,434.210467,8,234,3.0,Inactive,1.2354414084041184e-10,5.8462617942939934E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045619,Enrofloxacin,93106-60-6,C19H22FN3O3,359.164520,0,234,0.0,Inactive,1.0574716955339693e-10,5.004087065637103E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045536,Disopyramide,3737-09-5,C21H29N3O,339.231063,0,234,0.0,Inactive,1.2708954788947485e-9,6.014034847999003E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045661,Tesmilifene,98774-23-3,C19H25NO,283.193614,30,234,13.0,Inactive,4.434134221461984,0.20982872448148648,3.968505151443406,0.5986269483916842
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045663,Bifemelane,90293-01-9,C18H23NO,269.177964,53,234,23.0,Inactive,1.3073838354877953e-9,6.186702271670727E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045409,Tolfenamic acid,13710-19-5,C14H12ClNO2,261.055656,36,234,15.0,Inactive,1.489235972296918e-9,7.047249111371712E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045459,Pivampicillin,33817-20-8,C22H29N3O6S,463.177707,4,234,2.0,Inactive,0.09786859841328235,0.004631263319106077,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044930,2-(Trifluoromethoxy)benzenesulfonamide,37526-59-3,C7H6F3NO3S,241.002049,1,234,0.0,Inactive,7.942858257086936e-10,3.758658925467269E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045669,(Z)-N-[(4-Hydroxy-3-methoxyphenyl)methyl]octadec-9-enamide,58493-49-5,C26H43NO3,417.324294,38,234,16.0,Inactive,14.086575958341658,0.6665942251689109,35.304892403048854,1.5478348922552887
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044932,4-Isopropylbenzenesulfonic acid,16066-35-6,C9H12O3S,200.050715,4,234,2.0,Inactive,2.688741954797162e-10,1.272346001851365E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045742,Cinalukast,128312-51-6,C23H28N2O3S,412.182064,20,234,9.0,Inactive,2.618127673618677e-10,1.2389304492094487E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045611,"(1S,9R)-beta-Hydrastine",29617-43-4,C21H21NO6,383.136887,11,234,5.0,Inactive,4.023507717982187e-10,1.9039736964192773E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045744,Eliprodil,119431-25-3,C20H23ClFNO,347.145220,39,234,17.0,Inactive,1.292667324726009e-9,6.117061919625958E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045746,Relcovaptan,150375-75-0,C28H27Cl2N3O7S,619.094677,7,234,3.0,Inactive,1.107047778383595,0.05238687231296853,0.00005000000993875995,-4.301029909337018
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045879,Acexamic acid,57-08-9,C8H15NO3,173.105193,0,234,0.0,Inactive,4.910890973941719,0.2323894446276112,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046051,D-Galactitol,608-66-2,C6H14O6,182.079038,0,234,0.0,Inactive,2.719916797182161e-9,1.28709832347008E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045958,Tilorone,27591-97-5,C25H34N2O3,410.256943,53,234,23.0,Inactive,6.63603301234496,0.3140253030361087,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046134,Benziodarone,68-90-6,C17H12I2O3,517.887580,57,234,24.0,Inactive,3.4125367224712707e-10,1.6148546524743898E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045871,Carprofen,53716-49-7,C15H12ClNO2,273.055656,3,234,1.0,Inactive,6.454963652323645e-11,3.0545687660642236E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046130,Tetridamine,17289-49-5,C9H15N3,165.126597,0,234,0.0,Inactive,4.329654522991174,0.20488461571765385,3.9685052438570203,0.598626958504994
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045906,Ramifenazone,3615-24-5,C14H19N3O,245.152812,0,234,0.0,Inactive,4.234892741853099e-10,2.004003708408174E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046136,Loretin,547-91-1,C9H6INO4S,350.906220,2,234,1.0,Inactive,1.6316851205529287e-10,7.721336127893685E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046180,Ftormetazine,33414-30-1,C21H22F3N3OS,421.143568,72,234,31.0,Inactive,8.115272698885191e-11,3.840247575241581E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046263,D-delta-Tocopherol,119-13-1,C27H46O2,402.349781,0,234,0.0,Inactive,1.8164636704711103,0.08595731116958477,0.011305068843563882,-1.946726788622569
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046267,Sulazepam,2898-13-7,C16H13ClN2S,300.048797,14,234,6.0,Inactive,1.6656608872374998,0.07882113664852267,0.00039582884577881935,-3.4024925600384472
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046188,Fosenazide,16543-10-5,C14H15N2O2P,274.087115,2,234,1.0,Inactive,1.6643680449862508,0.07875995775158663,0.000050000005411184666,-4.301029948663031
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046390,Sulfisomidine,515-64-0,C12H14N4O2S,278.083747,2,234,1.0,Inactive,1.3170901587989648e-10,6.232633796024E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046215,Ethiazide,1824-58-4,C9H12ClN3O4S2,324.995776,1,234,0.0,Inactive,3.412371166364691,0.1614776309273804,4.7335133819254676,0.6751836092316092
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046392,Nicothiazone,555-90-8,C7H8N4S,180.046967,0,234,0.0,Inactive,3.524466531733955e-10,1.66782122483336E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046394,Glyoctamide,1038-59-1,C16H24N2O3S,324.150764,1,234,0.0,Inactive,7.769607120799359,0.36766743414954184,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046344,Suramin,145-63-1,C51H40N6O23S6,1296.046909,4,234,2.0,Inactive,1.4230110516652998,0.06733864582825833,0.00005538458661788973,-4.256611081447839
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046348,Dexfosfoserine,407-41-0,C3H8NO6P,185.008924,0,234,0.0,Inactive,5.211051633187728,0.24659341887003872,0.17519442874179164,-0.756479708699721
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046396,DL-alpha Tocopheryl nicotinate,43119-47-7,C35H53NO3,535.402545,0,234,0.0,Inactive,1.1364968444906276,0.05378043860342968,20.000000000000007,1.3010299956639813
